(45104562949745215344863106995762863751822756150308261, 69060)
(45739396937395843049977600769291411443203754108288273, 70032)
(45791646648313590186201015894684707549490255997833953, 70112)
(45901371041240859172270187658010629372691909965879881, 70280)
(45971908150979817806171798077291579116178687516766549, 70388)
(46860153236581519121969855208977612923049219639043109, 71748)
(46865378207673293835592196721516942533677869827997677, 71756)
(46907177976407491544570928821831579418707071339634221, 71820)
(46943752774049914539927319409606886693107622662316197, 71876)
(47048252195885408812374149660393478905680626441407557, 72036)
(47063927109160732953241174198011467737566577008271261, 72060)
(47142301675537353657576296886101411896996329842589781, 72180)
(47346075548116567488847615875135266711513687211817933, 72492)
(47609936588251190526775862258371412048260521754023617, 72896)
(47620386530434739954020545283450071269517822131932753, 72912)
(47664798784714825019810448140034372959861348738046581, 72980)
(48043609188868491757430207799135769730438487437252761, 73560)
(48090633928694464180031281411989736226096339137843873, 73632)
(48205583292713507879722794687854987659926643294844369, 73808)
(48409357165292721710994113676888842474444000664072521, 74120)
(48458994390664581490406358046012473775416177459140917, 74196)
(48553043870316526335608505271720406766731880860323141, 74340)
(48600068610142498758209578884574373262389732560914253, 74412)
(48848254737001797655270800730192529767250616536256233, 74792)
(49177427915783604613478316020170295236855578440394017, 75296)
(49266252424343774745058121733338898617542631652621673, 75432)
(49373364331725156374316122740395155635429960526190317, 75596)
(49407326643821692012861342571900798104516186754395009, 75648)
(49514438551203073642119343578957055122403515627963653, 75812)
(49804424446796570248159297524889848512293601114942177, 76256)
(49854061672168430027571541894013479813265777910010573, 76332)
(49869736585443754168438566431631468645151728476874277, 76356)
