(20678214450245918991977, 9448)
(20809532492902010772197, 9508)
(20914586927026884196373, 9556)
(20967114144089320908461, 9580)
(20984623216443466479157, 9588)
(21010886824974684835201, 9600)
(21150959403807849400769, 9664)
(21588686212661488668169, 9864)
(21991394876806836794177, 10048)
(22122712919462928574397, 10108)
(22148976527994146930441, 10120)
(22324067251535602637401, 10200)
(22884357566868260899673, 10456)
(23199520869242881172201, 10600)
(23217029941597026742897, 10608)
(23278311694836536240333, 10636)
(23479666026909210303337, 10728)
(23593474997211156512861, 10780)
(24171274384897960345829, 11044)
(24215047065783324272569, 11064)
(24302592427554052126049, 11104)
(24503946759626726189053, 11196)
(24722810164053545822753, 11296)
(25143027900553039519457, 11488)
(25747090896771061708469, 11764)
(25869654403250080703341, 11820)
(25878408939427153488689, 11824)
(26009726982083245268909, 11884)
(26079763271499827551693, 11916)
(26613789978301267457921, 12160)
(26867671527436378233013, 12276)
(27112798540394416222757, 12388)
(27235362046873435217629, 12444)
(27419207306591963709937, 12528)
(27445470915123182065981, 12540)
(28005761230455840328253, 12796)
(28023270302809985898949, 12804)
(28285906388122169459389, 12924)
(28714878660798735941441, 13120)
(29345205265547976486497, 13408)
(29861722899995270822029, 13644)
(30028059087359653743641, 13720)
(30422013215327929084301, 13900)
(30597103938869384791261, 13980)
(30912267241244005063789, 14124)
(31288712296858134833753, 14296)
(31866511684544938666721, 14560)
(31962811582492739305549, 14604)
(32698192621366853274781, 14940)
(33065883140803910259397, 15108)
(33617418919959495736321, 15360)
(33985109439396552720937, 15528)
(34090163873521426145113, 15576)
(34492872537666774271121, 15760)
(34720490478270666690169, 15864)
(34930599346520413538521, 15960)
(35140708214770160386873, 16056)
(35166971823301378742917, 16068)
(35324553474488688879181, 16140)
(35412098836259416732661, 16180)
(35429607908613562303357, 16188)
(35455871517144780659401, 16200)
(35779789355696473717277, 16348)
(35823562036581837644017, 16368)
(35884843789821347141453, 16396)
(36296306990143768052809, 16584)
(36725279262820334534861, 16780)
(37163006071673973802261, 16980)
(37565714735819321928269, 17164)
(37635751025235904211053, 17196)
(37907141646725160556841, 17320)
(37959668863787597268929, 17344)
(38668786294130492882117, 17668)
(38800104336786584662337, 17728)
(39342885579765097353913, 17976)
(39482958158598261919481, 18040)
(39561748984191916987613, 18076)
(39929439503628973972229, 18244)
(40262111878357739815453, 18396)
(40349657240128467668933, 18436)
(40586029716909432873329, 18544)
(40629802397794796800069, 18564)
(40656066006326015156113, 18576)
(41006247453408926570033, 18736)
(41190092713127455062341, 18820)
(41759137564637186109961, 19080)
(41767892100814258895309, 19084)
(41794155709345477251353, 19096)
(42126828084074243094577, 19248)
(42424482314094717796409, 19384)
(42625836646167391859413, 19476)
(42739645616469338068937, 19528)
(42888472731479575419853, 19596)
(43046054382666885556117, 19668)
(43203636033854195692381, 19740)
(43422499438281015326081, 19840)
(43475026655343452038169, 19864)
(43597590161822471033041, 19920)
(44079089651561474227181, 20140)
(44201653158040493222053, 20196)
(44490552851883895138537, 20328)
(44735679864841933128281, 20440)
(44753188937196078698977, 20448)
(44884506979852170479197, 20508)
(44919525124560461620589, 20524)
(45260952035466300249161, 20680)
(45278461107820445819857, 20688)
(45541097193132629380297, 20808)
(45733696989028230657953, 20896)
(46696695968506237046233, 21336)
(46749223185568673758321, 21360)
(46810504938808183255757, 21388)
(47143177313536949098981, 21540)
(47274495356193040879201, 21600)
(47939840105650572565649, 21904)
(48071158148306664345869, 21964)
(48097421756837882701913, 21976)
(48403830523035430189093, 22116)
(48543903101868594754661, 22180)
(48955366302191015666017, 22368)
(49060420736315889090193, 22416)
(49200493315149053655761, 22480)
(49594447443117328996421, 22660)
(49646974660179765708509, 22684)
(49935874354023167624993, 22816)
(50216019511689496756129, 22944)
(50644991784366063238181, 23140)
(51406636431771395563457, 23488)
(51537954474427487343677, 23548)
(51669272517083579123897, 23608)
(51695536125614797479941, 23620)
(51774326951208452548073, 23656)
(51923154066218689898989, 23724)
(52106999325937218391297, 23808)
(52956189335113278570053, 24196)
(53105016450123515920969, 24264)
(53446443361029354549541, 24420)
(53980470067830794455769, 24664)
(54181824399903468518773, 24756)
(54190578936080541304121, 24760)
(54269369761674196372253, 24796)
(54496987702278088791301, 24900)
(54969732655840019200093, 25116)
(55389950392339512896797, 25308)
(55468741217933167964929, 25344)
(55678850086182914813281, 25440)
(55766395447953642666761, 25480)
(55915222562963880017677, 25548)
(55950240707672171159069, 25564)
(56020276997088753441853, 25596)
(56151595039744845222073, 25656)
(56396722052702883211817, 25768)
(56781921644494085767129, 25944)
(56816939789202376908521, 25960)
(56992030512743832615481, 26040)
(57044557729806269327569, 26064)
(57359721032180889600097, 26208)
(57569829900430636448449, 26304)
(57727411551617946584713, 26376)
(57884993202805256720977, 26448)
(58103856607232076354677, 26548)
(58392756301075478271161, 26680)
(58515319807554497266033, 26736)
(58699165067273025758341, 26820)
(58734183211981316899733, 26836)
(59040591978178864386913, 26976)
(59145646412303737811089, 27024)
(59198173629366174523177, 27048)
(59224437237897392879221, 27060)
(60353772404739782189113, 27576)
(60625163026229038534901, 27700)
(60668935707114402461641, 27720)
(60677690243291475246989, 27724)
(60879044575364149309993, 27816)
(61036626226551459446257, 27888)
(61124171588322187299737, 27928)
(62148452321039703185453, 28396)
(62174715929570921541497, 28408)
(62481124695768469028677, 28548)
(63269032951705019709997, 28908)
(63374087385829893134173, 28956)
(63724268832912804548093, 29116)
(63855586875568896328313, 29176)
(64030677599110352035273, 29256)
(64039432135287424820621, 29260)
(64223277395005953312929, 29344)
(64293313684422535595713, 29376)
(65089976476536159062381, 29740)
(65352612561848342622821, 29860)
(65448912459796143261649, 29904)
(65790339370701981890221, 30060)
(65877884732472709743701, 30100)
(66140520817784893304141, 30220)
(66551984018107314215497, 30408)
(66683302060763405995717, 30468)
(67007219899315099053593, 30616)
(67952709806438959871177, 31048)
(68504245585594545348101, 31300)
(68915708785916966259457, 31488)
(69178344871229149819897, 31608)
(69397208275655969453597, 31708)
(69607317143905716301949, 31804)
(70001271271873991642609, 31984)
(70255152821009102417701, 32100)
(70290170965717393559093, 32116)
(70789179527810542323929, 32344)
(70815443136341760679973, 32356)
(71016797468414434742977, 32448)
(71235660872841254376677, 32548)
(71279433553726618303417, 32568)
(71603351392278311361293, 32716)
(71760933043465621497557, 32788)
(72680159342058263959097, 33208)
(73065358933849466514409, 33384)
(73774476364192362127597, 33708)
(74413557505118675458001, 34000)
(74860038850149387510749, 34204)
(74956338748097188149577, 34248)
(75122674935461571071189, 34324)
(75385311020773754631629, 34444)
(75779265148742029972289, 34624)
(75805528757273248328333, 34636)
(75901828655221048967161, 34680)
(76068164842585431888773, 34756)
(76558418868501507868261, 34980)
(76610946085563944580349, 35004)
(76724755055865890789873, 35056)
(76751018664397109145917, 35068)
(77950390120656080738593, 35616)
(78081708163312172518813, 35676)
(78107971771843390874857, 35688)
(78396871465686792791341, 35820)
(78633243942467757995737, 35928)
(78738298376592631419913, 35976)
(79053461678967251692441, 36120)
(79062216215144324477789, 36124)
(79193534257800416258009, 36184)
(79447415806935527033101, 36300)
(80209060454340859358377, 36648)
(80550487365246697986949, 36804)
(81128286752933501819917, 37068)
(81154550361464720175961, 37080)
(81469713663839340448489, 37224)
(81504731808547631589881, 37240)
(81758613357682742364973, 37356)
(82126303877119799349589, 37524)
(82292640064484182271201, 37600)
(82310149136838327841897, 37608)
(82502748932733929119553, 37696)
(82704103264806603182557, 37788)
(83071793784243660167173, 37956)
(83920983793419720345929, 38344)
(83973511010482157058017, 38368)
(84437501427867014681461, 38580)
(84472519572575305822853, 38596)
(84656364832293834315161, 38680)
(84971528134668454587689, 38824)
(85024055351730891299777, 38848)
(85234164219980638148129, 38944)
(85260427828511856504173, 38956)
(85488045769115748923221, 39060)
(85671891028834277415529, 39144)
(85724418245896714127617, 39168)
(85785699999136223625053, 39196)
(86048336084448407185493, 39316)
(86179654127104498965713, 39376)
(86223426807989862892453, 39396)
(86232181344166935677801, 39400)
(86459799284770828096849, 39504)
(86486062893302046452893, 39516)
(86722435370083011657289, 39624)
(86809980731853739510769, 39664)
(87300234757769815490257, 39888)
(87589134451613217406741, 40020)
(87597888987790290192089, 40024)
(87650416204852726904177, 40048)
(87667925277206872474873, 40056)
(88377042707549768088061, 40380)
(88455833533143423156193, 40416)
(88464588069320495941541, 40420)
(88954842095236571921029, 40644)
(89033632920830226989161, 40680)
(89121178282600954842641, 40720)
(89173705499663391554729, 40744)
(89532641482923375753997, 40908)
(89690223134110685890261, 40980)
(89725241278818977031653, 40996)
(90031650045016524518833, 41136)
(90040404581193597304181, 41140)
(90565676751817964425061, 41380)
(90714503866828201775977, 41448)
(90845821909484293556197, 41508)
(90880840054192584697589, 41524)
(91143476139504768258029, 41644)
(92001420684857901222133, 42036)
(92482920174596904416273, 42256)
(92771819868440306332757, 42388)
(92841856157856888615541, 42420)
(92876874302565179756933, 42436)
(93060719562283708249241, 42520)
(93113246779346144961329, 42544)
(94505218031500717831661, 43180)
(95135544636249958376717, 43468)
(95284371751260195727633, 43536)
(95687080415405543853641, 43720)
(95783380313353344492469, 43764)
(96580043105466967959137, 44128)
(96650079394883550241921, 44160)
(96781397437539642022141, 44220)
(96842679190779151519577, 44248)
(96973997233435243299797, 44308)
(97079051667560116723973, 44356)
(97341687752872300284413, 44476)
(97569305693476192703461, 44580)
(97648096519069847771593, 44616)
(97735641880840575625073, 44656)
(98304686732350306672693, 44916)
(98488531992068835165001, 45000)
(99101349524463930139361, 45280)
(99223913030942949134233, 45336)
(99495303652432205480021, 45460)
(99617867158911224474893, 45516)
(99906766852754626391377, 45648)
(100011821286879499815553, 45696)
(100405775414847775156213, 45876)
(101149910989898961910793, 46216)
(101675183160523329031673, 46456)
(101727710377585765743761, 46480)
(101981591926720876518853, 46596)
(102086646360845749943029, 46644)
(102095400897022822728377, 46648)
(102174191722616477796509, 46684)
(102830781935896936697609, 46984)
(102962099978553028477829, 47044)
(103040890804146683545961, 47080)
(103137190702094484184789, 47124)
(103399826787406667745229, 47244)
(103539899366239832310797, 47308)
(103828799060083234227281, 47440)
(103925098958031034866109, 47484)
(104082680609218345002373, 47556)
(104091435145395417787721, 47560)
(104432862056301256416293, 47716)
(105194506703706588741569, 48064)
(105220770312237807097613, 48076)
(105640988048737300794317, 48268)
(105772306091393392574537, 48328)
(105921133206403629925453, 48396)
(106166260219361667915197, 48508)
(106192523827892886271241, 48520)
(106323841870548978051461, 48580)
(106376369087611414763549, 48604)
(106472668985559215402377, 48648)
(106560214347329943255857, 48688)
(106761568679402617318861, 48780)
(106814095896465054030949, 48804)
(107339368067089421151829, 49044)
(107418158892683076219961, 49080)
(108153539931557190189193, 49416)
(108477457770108883247069, 49564)
(108810130144837649090293, 49716)
(109624302009305418127657, 50088)
(109816901805201019405313, 50176)
(109886938094617601688097, 50208)
(110342173975825386526193, 50416)
(110368437584356604882237, 50428)
(110622319133491715657329, 50544)
(110762391712324880222897, 50608)
(110806164393210244149637, 50628)
(110972500580574627071249, 50704)
(110998764189105845427293, 50716)
(111068800478522427710077, 50748)
(111200118521178519490297, 50808)
(112416999049791636653669, 51364)
(112460771730677000580409, 51384)
(112574580700978946789933, 51436)
(112933516684238930989201, 51600)
(113283698131321842403121, 51760)
(113301207203675987973817, 51768)
(113362488956915497471253, 51796)
(113651388650758899387737, 51928)
(113992815561664738016309, 52084)
(114176660821383266508617, 52168)
(114413033298164231713013, 52276)
(114806987426132507053673, 52456)
(114877023715549089336457, 52488)
(115332259596756874174553, 52696)
(115349768669111019745249, 52704)
(115507350320298329881513, 52776)
(115594895682069057734993, 52816)
(115752477333256367871257, 52888)
(115769986405610513441953, 52896)
(116610421878609500835361, 53280)
(116671703631849010332797, 53308)
(116794267138328029327669, 53364)
(117135694049233867956241, 53520)
(117144448585410940741589, 53524)
(117170712193942159097633, 53536)
(117188221266296304668329, 53544)
(117407084670723124302029, 53644)
(117660966219858235077121, 53760)
(117739757045451890145253, 53796)
(118247520143722111695437, 54028)
(118291292824607475622177, 54048)
(118396347258732349046353, 54096)
(118483892620503076899833, 54136)
(118553928909919659182617, 54168)
(118799055922877697172361, 54280)
(118895355820825497811189, 54324)
(118904110357002570596537, 54328)
(119009164791127444020713, 54376)
(119035428399658662376757, 54388)
(119446891599981083288113, 54576)
(119499418817043520000201, 54600)
(119814582119418140272729, 54744)
(119945900162074232052949, 54804)
(119954654698251304838297, 54808)
(120164763566501051686649, 54904)
(120900144605375165655881, 55240)
(121022708111854184650753, 55296)
(121241571516281004284453, 55396)
(121337871414228804923281, 55440)
(121425416775999532776761, 55480)
(121477943993061969488849, 55504)
(121793107295436589761377, 55648)
(121836879976321953688117, 55668)
(121898161729561463185553, 55696)
(121915670801915608756249, 55704)
(121968198018978045468337, 55728)
(122029479772217554965773, 55756)
(122046988844571700536469, 55764)
(123045005968757998066141, 56220)
(123228851228476526558449, 56304)
(123412696488195055050757, 56388)
(123517750922319928474933, 56436)
(124436977220912570936473, 56856)
(124463240829443789292517, 56868)
(124620822480631099428781, 56940)
(124918476710651574130613, 57076)
(124988513000068156413397, 57108)
(125881475690129580518893, 57516)
(125969021051900308372373, 57556)
(126257920745743710288857, 57688)
(126511802294878821063949, 57804)
(127072092610211479326221, 58060)
(127115865291096843252961, 58080)
(127544837563773409735013, 58276)
(127597364780835846447101, 58300)
(127641137461721210373841, 58320)
(127702419214960719871277, 58348)
(128070109734397776855893, 58516)
(128437800253834833840509, 58684)
(128665418194438726259557, 58788)
(128910545207396764249301, 58900)
(129138163148000656668349, 59004)
(129322008407719185160657, 59088)
(129488344595083568082269, 59164)
(129978598620999644061757, 59388)
(130013616765707935203149, 59404)
(130197462025426463695457, 59488)
(130276252851020118763589, 59524)
(130407570893676210543809, 59584)
(130748997804582049172381, 59740)
(131116688324019106156997, 59908)
(131134197396373251727693, 59916)
(131405588017862508073481, 60040)
(131423097090216653644177, 60048)
(131536906060518599853701, 60100)
(131711996784060055560661, 60180)
(131895842043778584052969, 60264)
(132114705448205403686669, 60364)
(132140969056736622042713, 60376)
(132578695865590261310113, 60576)
(132710013908246353090333, 60636)
(132736277516777571446377, 60648)
(133235286078870720211213, 60876)
(133655503815370213907917, 61068)
(134215794130702872170189, 61324)
(134338357637181891165061, 61380)
(134390884854244327877149, 61404)
(134399639390421400662497, 61408)
(134443412071306764589237, 61428)
(134636011867202365866893, 61516)
(135100002284587223490337, 61728)
(135686556208451100108653, 61996)
(135870401468169628600961, 62080)
(135975455902294502025137, 62128)
(136019228583179865951877, 62148)
(136369410030262777365797, 62308)
(136500728072918869146017, 62368)
(136570764362335451428801, 62400)
(136833400447647634989241, 62520)
(137148563750022255261769, 62664)
(137393690762980293251513, 62776)
(137411199835334438822209, 62784)
(137463727052396875534297, 62808)
(137525008805636385031733, 62836)
(137595045095052967314517, 62868)
(137726363137709059094737, 62928)
(137752626746240277450781, 62940)
(138076544584791970508657, 63088)
(139205879751634359818549, 63604)
(139232143360165578174593, 63616)
(139415988619884106666901, 63700)
(139433497692238252237597, 63708)
(139494779445477761735033, 63736)
(139941260790508473787781, 63940)
(139958769862862619358477, 63948)
(139993788007570910499869, 63964)
(140247669556706021274961, 64080)
(140387742135539185840529, 64144)
(140650378220851369400969, 64264)
(140877996161455261820017, 64368)
(141377004723548410584853, 64596)
(141438286476787920082289, 64624)
(141508322766204502365073, 64656)
(141648395345037666930641, 64720)
(141928540502703996061777, 64848)
(142226194732724470763609, 64984)
(142252458341255689119653, 64996)
(142296231022141053046393, 65016)
(142620148860692746104269, 65164)
(142690185150109328387053, 65196)
(142777730511880056240533, 65236)
(142961575771598584732841, 65320)
(142979084843952730303537, 65328)
(143005348452483948659581, 65340)
(143057875669546385371669, 65364)
(143189193712202477151889, 65424)
(143346775363389787288153, 65496)
(143373038971921005644197, 65508)
(143408057116629296785589, 65524)
(143591902376347825277897, 65608)
(144397319704638521529913, 65976)
(144642446717596559519657, 66088)
(144721237543190214587789, 66124)
(144843801049669233582661, 66180)
(144896328266731670294749, 66204)
(145062664454096053216361, 66280)
(145666727450314075405373, 66556)
(145850572710032603897681, 66640)
(145973136216511622892553, 66696)
(146165736012407224170209, 66784)
(146340826735948679877169, 66864)
(147373862004843268548233, 67336)
(147443898294259850831017, 67368)
(147470161902791069187061, 67380)
(147636498090155452108673, 67456)
(147899134175467635669113, 67576)
(148056715826654945805377, 67648)
(148888396763476860413437, 68028)
(149212314602028553471313, 68176)
(149439932542632445890361, 68280)
(150026486466496322508677, 68548)
(150289122551808506069117, 68668)
(150332895232693869995857, 68688)
(150420440594464597849337, 68728)
(150437949666818743420033, 68736)
(151199594314224075745309, 69084)
(151365930501588458666921, 69160)
(151733621021025515651537, 69328)
(152539038349316211903553, 69696)
(152547792885493284688901, 69700)
(152652847319618158113077, 69748)
(152775410826097177107949, 69804)
(152862956187867904961429, 69844)
(153563319082033727789269, 70164)
(153782182486460547422969, 70264)
(153852218775877129705753, 70296)
(154071082180303949339453, 70396)
(154176136614428822763629, 70444)
(154359981874147351255937, 70528)
(154430018163563933538721, 70560)
(154570090742397098104289, 70624)
(154911517653302936732861, 70780)
(155664407764531196272789, 71124)
(155830743951895579194401, 71200)
(155874516632780943121141, 71220)
(155979571066905816545317, 71268)
(156145907254270199466929, 71344)
(156356016122519946315281, 71440)
(156531106846061402022241, 71520)
(156671179424894566587809, 71584)
(156723706641957003299897, 71608)
(157012606335800405216381, 71740)
(157248978812581370420777, 71848)
(157642932940549645761437, 72028)
(157747987374674519185613, 72076)
(157984359851455484390009, 72184)
(158168205111174012882317, 72268)
(158194468719705231238361, 72280)
(158238241400590595165101, 72300)
(158290768617653031877189, 72324)
(158448350268840342013453, 72396)
(158667213673267161647153, 72496)
(159026149656527145846421, 72660)
(159087431409766655343857, 72688)
(159393840175964202831037, 72828)
(159420103784495421187081, 72840)
(159472631001557857899169, 72864)
(159525158218620294611257, 72888)
(160024166780713443376093, 73116)
(160085448533952952873529, 73144)
(160313066474556845292577, 73248)
(161258556381680706110161, 73680)
(161468665249930452958513, 73776)
(161687528654357272592213, 73876)
(162081482782325547932873, 74056)
(162107746390856766288917, 74068)
(162449173301762604917489, 74224)
(162764336604137225190017, 74368)
(162921918255324535326281, 74440)
(163000709080918190394413, 74476)
(163018218153272335965109, 74484)
(163044481761803554321153, 74496)
(163202063412990864457417, 74568)
(163394663208886465735073, 74656)
(163701071975084013222253, 74796)
(163884917234802541714561, 74880)
(164103780639229361348261, 74980)
(164208835073354234772437, 75028)
(164515243839551782259617, 75168)
(164839161678103475317493, 75316)
(164996743329290785453757, 75388)
(165023006937822003809801, 75400)
(165329415704019551296981, 75540)
(165907215091706355129949, 75804)
(166064796742893665266213, 75876)
(166169851177018538690389, 75924)
(166204869321726829831781, 75940)
(166222378394080975402477, 75948)
(166379960045268285538741, 76020)
(166651350666757541884529, 76144)
(166747650564705342523357, 76188)
(166773914173236560879401, 76200)
(167246659126798491288193, 76416)
(167334204488569219141673, 76456)
(167701895008006276126289, 76624)
(167912003876256022974641, 76720)
(168227167178630643247169, 76864)
(168962548217504757216401, 77200)
(169093866260160848996621, 77260)
(169268956983702304703581, 77340)
(169374011417827178127757, 77388)
(169452802243420833195889, 77424)
(169592874822253997761457, 77488)
(170056865239638855384901, 77700)
(170853528031752478851569, 78064)
(170976091538231497846441, 78120)
(171431327419439282684537, 78328)
(171501363708855864967321, 78360)
(171974108662417795376113, 78576)
(172350553718031925146077, 78748)
(172376817326563143502121, 78760)
(172394326398917289072817, 78768)
(172420590007448507428861, 78780)
(173208498263385058110181, 79140)
(173374834450749441031793, 79216)
(173865088476665517011281, 79440)
(174215269923748428425201, 79600)
(174259042604633792351941, 79620)
(174705523949664504404689, 79824)
(174871860137028887326301, 79900)
(174950650962622542394433, 79936)
(175081969005278634174653, 79996)
(175283323337351308237657, 80088)
(175414641380007400017877, 80148)
(176027458912402494992237, 80428)
(176237567780652241840589, 80524)
(176316358606245896908721, 80560)
(176360131287131260835461, 80580)
(176500203865964425401029, 80644)
(176675294589505881107989, 80724)
(177183057687776102658173, 80956)
(177200566760130248228869, 80964)
(177682066249869251423009, 81184)
(177804629756348270417881, 81240)
(177909684190473143842057, 81288)
(177970965943712653339493, 81316)
(178172320275785327402497, 81408)
(178627556156993112240593, 81616)
(178776383272003349591509, 81684)
(178916455850836514157077, 81748)
(178942719459367732513121, 81760)
(179039019357315533151949, 81804)
(179117810182909188220081, 81840)
(179152828327617479361473, 81856)
(179222864617034061644257, 81888)
(179459237093815026848653, 81996)
(179616818745002336984917, 82068)
(180387217928584742095541, 82420)
(180693626694782289582721, 82560)
(181017544533333982640597, 82708)
(181429007733656403551953, 82896)
(181717907427499805468437, 83028)
(182041825266051498526313, 83176)
(182094352483113935238401, 83200)
(182138125163999299165141, 83220)
(182278197742832463730709, 83284)
(182453288466373919437669, 83364)
(182855997130519267563677, 83548)
(183293723939372906831077, 83748)
(183661414458809963815693, 83916)
(184107895803840675868441, 84120)
(184510604467986023994449, 84304)
(184554377148871387921189, 84324)
(184773240553298207554889, 84424)
(184852031378891862623021, 84460)
(185193458289797701251593, 84616)
(185368549013339156958553, 84696)
(185473603447464030382729, 84744)
(185552394273057685450861, 84780)
(185631185098651340518993, 84816)
(185946348401025960791521, 84960)
(186261511703400581064049, 85104)
(186532902324889837409837, 85228)
(187084438104045422886761, 85480)
(187530919449076134939509, 85684)
(187732273781148809002513, 85776)
(187846082751450755212037, 85828)
(187977400794106846992257, 85888)
(188502672964731214113137, 86128)
(189185526786542891370281, 86440)
(189290581220667764794457, 86488)
(189728308029521404061857, 86688)
(189938416897771150910209, 86784)
(191041488456082321864057, 87288)
(191146542890207195288233, 87336)
(191155297426384268073581, 87340)
(191382915366988160492629, 87444)
(191391669903165233277977, 87448)
(191540497018175470628893, 87516)
(191680569597008635194461, 87580)
(191960714754674964325597, 87708)
(192328405274112021310213, 87876)
(192485986925299331446477, 87948)
(192547268678538840943913, 87976)
(192879941053267606787137, 88128)
(192906204661798825143181, 88140)
(193440231368600265049409, 88384)
(194088067045703651165161, 88680)
(194193121479828524589337, 88728)
(194700884578098746139521, 88960)
(194832202620754837919741, 89020)
(194963520663410929699961, 89080)
(195663883557576752527801, 89400)
(195742674383170407595933, 89436)
(195979046859951372800329, 89544)
(196110364902607464580549, 89604)
(196197910264378192434029, 89644)
(196399264596450866497033, 89736)
(196425528204982084853077, 89748)
(196460546349690375994469, 89764)
(196749446043533777910953, 89896)
(196907027694721088047217, 89968)
(196924536767075233617913, 89976)
(196933291303252306403261, 89980)
(197012082128845961471393, 90016)
(197195927388564489963701, 90100)
(197379772648283018456009, 90184)
(198001344716855186215717, 90468)
(198132662759511277995937, 90528)
(198614162249250281190077, 90748)
(198946834623979047033301, 90900)
(198955589160156119818649, 90904)
(199008116377218556530737, 90928)
(199682215662853161002533, 91236)
(199743497416092670499969, 91264)
(199927342675811198992277, 91348)
(200531405672029221181289, 91624)
(200794041757341404741729, 91744)
(201258032174726262365173, 91956)
(201757040736819411130009, 92184)
(201809567953881847842097, 92208)
(202019676822131594690449, 92304)
(202098467647725249758581, 92340)
(202413630950099870031109, 92484)
(203105239308088620073601, 92800)
(203236557350744711853821, 92860)
(203385384465754949204737, 92928)
(203446666218994458702173, 92956)
(203726811376660787833309, 93084)
(203779338593723224545397, 93108)
(204287101691993446095581, 93340)
(205197573454409015771773, 93756)
(205355155105596325908037, 93828)
(205381418714127544264081, 93840)
(205486473148252417688257, 93888)
(205880427276220693028917, 94068)
(206694599140688462066281, 94440)
(207254889456021120328553, 94696)
(207324925745437702611337, 94728)
(208139097609905471648701, 95100)
(208191624826967908360789, 95124)
(208305433797269854570313, 95176)
(208795687823185930549801, 95400)
(209163378342622987534417, 95568)
(209452278036466389450901, 95700)
(209592350615299554016469, 95764)
(209644877832361990728557, 95788)
(209819968555903446435517, 95868)
(209881250309142955932953, 95896)
(209925022990028319859693, 95916)
(209986304743267829357129, 95944)
(211290730633651674373981, 96540)
(211369521459245329442113, 96576)
(211719702906328240856033, 96736)
(211824757340453114280209, 96784)
(211903548166046769348341, 96820)
(212157429715181880123433, 96936)
(212481347553733573181309, 97084)
(212603911060212592176181, 97140)
(212682701885806247244313, 97176)
(213584419112044744135157, 97588)
(213820791588825709339553, 97696)
(214214745716793984680213, 97876)
(214363572831804222031129, 97944)
(214442363657397877099261, 97980)
(214573681700053968879481, 98040)
(214704999742710060659701, 98100)
(214766281495949570157137, 98128)
(214845072321543225225269, 98164)
(214915108610959807508053, 98196)
(214941372219491025864097, 98208)
(215072690262147117644317, 98268)
(215230271913334427780581, 98340)
(215239026449511500565929, 98344)
(215291553666573937278017, 98368)
(215440380781584174628933, 98436)
(216096970994864633530033, 98736)
(216105725531041706315381, 98740)
(216202025428989506954209, 98784)
(216333343471645598734429, 98844)
(216779824816676310787177, 99048)
(217121251727582149415749, 99204)
(217130006263759222201097, 99208)
(217436415029956769688277, 99348)
(217672787506737734892673, 99456)
(217734069259977244390109, 99484)
(217909159983518700097069, 99564)
(218285605039132829867033, 99736)
(218469450298851358359341, 99820)
(218618277413861595710257, 99888)
(218732086384163541919781, 99940)
